Bin Id,Marker Id,Gene Ids
final.contigs.fa.metabat_bins_82,TIGR00329,k99_2404756_2
final.contigs.fa.metabat_bins_82,TIGR00329,k99_2867176_7
final.contigs.fa.metabat_bins_82,TIGR00329,k99_2921220_1
final.contigs.fa.metabat_bins_82,TIGR00329,k99_3014700_4
final.contigs.fa.metabat_bins_82,TIGR00329,k99_3252478_7
final.contigs.fa.metabat_bins_82,TIGR00329,k99_3421127_4
final.contigs.fa.metabat_bins_82,TIGR00329,k99_3447299_1
final.contigs.fa.metabat_bins_82,TIGR00329,k99_3547030_14
final.contigs.fa.metabat_bins_82,TIGR00329,k99_3591234_1
final.contigs.fa.metabat_bins_82,TIGR00329,k99_4072733_2
final.contigs.fa.metabat_bins_82,TIGR00329,k99_4315892_3
final.contigs.fa.metabat_bins_82,TIGR00329,k99_4471401_1
final.contigs.fa.metabat_bins_82,TIGR00329,k99_4526427_1
final.contigs.fa.metabat_bins_82,TIGR00329,k99_675914_2
final.contigs.fa.metabat_bins_82,TIGR00329,k99_926712_4
final.contigs.fa.metabat_bins_82,TIGR00329,k99_981800_2
final.contigs.fa.metabat_bins_82,PF03484.10,k99_1136054_2
final.contigs.fa.metabat_bins_82,PF03484.10,k99_1288762_4
final.contigs.fa.metabat_bins_82,PF03484.10,k99_1315681_2
final.contigs.fa.metabat_bins_82,PF03484.10,k99_1494770_1
final.contigs.fa.metabat_bins_82,PF03484.10,k99_1507547_16
final.contigs.fa.metabat_bins_82,PF03484.10,k99_1736447_1
final.contigs.fa.metabat_bins_82,PF03484.10,k99_178747_9
final.contigs.fa.metabat_bins_82,PF03484.10,k99_180383_3
final.contigs.fa.metabat_bins_82,PF03484.10,k99_2142316_2
final.contigs.fa.metabat_bins_82,PF03484.10,k99_2153241_2
final.contigs.fa.metabat_bins_82,PF03484.10,k99_2304623_2
final.contigs.fa.metabat_bins_82,PF03484.10,k99_2737833_3
final.contigs.fa.metabat_bins_82,PF03484.10,k99_2867176_12
final.contigs.fa.metabat_bins_82,PF03484.10,k99_2954971_2
final.contigs.fa.metabat_bins_82,PF03484.10,k99_3076903_8
final.contigs.fa.metabat_bins_82,PF03484.10,k99_3527337_2
final.contigs.fa.metabat_bins_82,PF03484.10,k99_3571297_2
final.contigs.fa.metabat_bins_82,PF03484.10,k99_3614696_2
final.contigs.fa.metabat_bins_82,PF03484.10,k99_361990_1
final.contigs.fa.metabat_bins_82,PF03484.10,k99_4230343_5
final.contigs.fa.metabat_bins_82,PF03484.10,k99_4526614_2
final.contigs.fa.metabat_bins_82,PF03484.10,k99_463850_10
final.contigs.fa.metabat_bins_82,TIGR00392,k99_1158851_12
final.contigs.fa.metabat_bins_82,TIGR00392,k99_2148722_1
final.contigs.fa.metabat_bins_82,TIGR00392,k99_2230938_1
final.contigs.fa.metabat_bins_82,TIGR00392,k99_2330436_1
final.contigs.fa.metabat_bins_82,TIGR00392,k99_2828046_1
final.contigs.fa.metabat_bins_82,TIGR00392,k99_300629_1
final.contigs.fa.metabat_bins_82,TIGR00392,k99_3521477_4
final.contigs.fa.metabat_bins_82,TIGR00392,k99_3906515_15
final.contigs.fa.metabat_bins_82,TIGR00392,k99_3968901_1
final.contigs.fa.metabat_bins_82,TIGR00392,k99_4202706_4
final.contigs.fa.metabat_bins_82,TIGR00392,k99_4624272_6
final.contigs.fa.metabat_bins_82,TIGR00392,k99_51485_2
final.contigs.fa.metabat_bins_82,TIGR00392,k99_602413_17
final.contigs.fa.metabat_bins_82,PF04983.13,k99_1047990_1
final.contigs.fa.metabat_bins_82,PF04983.13,k99_1073184_1
final.contigs.fa.metabat_bins_82,PF04983.13,k99_1269041_1
final.contigs.fa.metabat_bins_82,PF04983.13,k99_1305977_2
final.contigs.fa.metabat_bins_82,PF04983.13,k99_1326744_1
final.contigs.fa.metabat_bins_82,PF04983.13,k99_1463011_19
final.contigs.fa.metabat_bins_82,PF04983.13,k99_1612272_9
final.contigs.fa.metabat_bins_82,PF04983.13,k99_1762869_1
final.contigs.fa.metabat_bins_82,PF04983.13,k99_1771193_1
final.contigs.fa.metabat_bins_82,PF04983.13,k99_184694_2
final.contigs.fa.metabat_bins_82,PF04983.13,k99_1986738_1
final.contigs.fa.metabat_bins_82,PF04983.13,k99_2226586_2
final.contigs.fa.metabat_bins_82,PF04983.13,k99_2367627_3
final.contigs.fa.metabat_bins_82,PF04983.13,k99_2403755_3
final.contigs.fa.metabat_bins_82,PF04983.13,k99_2415593_1
final.contigs.fa.metabat_bins_82,PF04983.13,k99_2417425_6
final.contigs.fa.metabat_bins_82,PF04983.13,k99_2588876_2
final.contigs.fa.metabat_bins_82,PF04983.13,k99_2637164_1
final.contigs.fa.metabat_bins_82,PF04983.13,k99_26758_1
final.contigs.fa.metabat_bins_82,PF04983.13,k99_3324146_9
final.contigs.fa.metabat_bins_82,PF04983.13,k99_3476580_2
final.contigs.fa.metabat_bins_82,PF04983.13,k99_3640662_1
final.contigs.fa.metabat_bins_82,PF04983.13,k99_4253930_5
final.contigs.fa.metabat_bins_82,PF04983.13,k99_4456404_1
final.contigs.fa.metabat_bins_82,PF04983.13,k99_52428_2
final.contigs.fa.metabat_bins_82,PF04983.13,k99_562306_2
final.contigs.fa.metabat_bins_82,PF04983.13,k99_758399_1
final.contigs.fa.metabat_bins_82,PF04983.13,k99_844989_1
final.contigs.fa.metabat_bins_82,PF04565.11,k99_1230118_1
final.contigs.fa.metabat_bins_82,PF04565.11,k99_1269041_2
final.contigs.fa.metabat_bins_82,PF04565.11,k99_1463011_18
final.contigs.fa.metabat_bins_82,PF04565.11,k99_1517769_3
final.contigs.fa.metabat_bins_82,PF04565.11,k99_1612272_8
final.contigs.fa.metabat_bins_82,PF04565.11,k99_162456_3
final.contigs.fa.metabat_bins_82,PF04565.11,k99_1651308_2
final.contigs.fa.metabat_bins_82,PF04565.11,k99_167084_3
final.contigs.fa.metabat_bins_82,PF04565.11,k99_1771193_2
final.contigs.fa.metabat_bins_82,PF04565.11,k99_1900548_2
final.contigs.fa.metabat_bins_82,PF04565.11,k99_2002850_8
final.contigs.fa.metabat_bins_82,PF04565.11,k99_2029896_1
final.contigs.fa.metabat_bins_82,PF04565.11,k99_2147457_4
final.contigs.fa.metabat_bins_82,PF04565.11,k99_2417425_5
final.contigs.fa.metabat_bins_82,PF04565.11,k99_2491873_1
final.contigs.fa.metabat_bins_82,PF04565.11,k99_2960587_5
final.contigs.fa.metabat_bins_82,PF04565.11,k99_3219000_1
final.contigs.fa.metabat_bins_82,PF04565.11,k99_3324146_8
final.contigs.fa.metabat_bins_82,PF04565.11,k99_3439460_1
final.contigs.fa.metabat_bins_82,PF04565.11,k99_3476580_1
final.contigs.fa.metabat_bins_82,PF04565.11,k99_3828671_8
final.contigs.fa.metabat_bins_82,PF04565.11,k99_3873132_2
final.contigs.fa.metabat_bins_82,PF04565.11,k99_4264885_1
final.contigs.fa.metabat_bins_82,PF04565.11,k99_4663807_1
final.contigs.fa.metabat_bins_82,PF04565.11,k99_52428_1
final.contigs.fa.metabat_bins_82,PF04565.11,k99_59674_1
final.contigs.fa.metabat_bins_82,PF04565.11,k99_758399_2
final.contigs.fa.metabat_bins_82,PF00276.15,k99_1001426_2
final.contigs.fa.metabat_bins_82,PF00276.15,k99_1195801_5
final.contigs.fa.metabat_bins_82,PF00276.15,k99_127235_7
final.contigs.fa.metabat_bins_82,PF00276.15,k99_1365530_5
final.contigs.fa.metabat_bins_82,PF00276.15,k99_1452107_5
final.contigs.fa.metabat_bins_82,PF00276.15,k99_1872908_2
final.contigs.fa.metabat_bins_82,PF00276.15,k99_2034218_5
final.contigs.fa.metabat_bins_82,PF00276.15,k99_2122675_5
final.contigs.fa.metabat_bins_82,PF00276.15,k99_2134837_3
final.contigs.fa.metabat_bins_82,PF00276.15,k99_2414107_23
final.contigs.fa.metabat_bins_82,PF00276.15,k99_3053595_4
final.contigs.fa.metabat_bins_82,PF00276.15,k99_3369839_2
final.contigs.fa.metabat_bins_82,PF00276.15,k99_3439402_11
final.contigs.fa.metabat_bins_82,PF00276.15,k99_3559951_5
final.contigs.fa.metabat_bins_82,PF00276.15,k99_3826014_5
final.contigs.fa.metabat_bins_82,PF00276.15,k99_4078866_5
final.contigs.fa.metabat_bins_82,PF00276.15,k99_4432503_7
final.contigs.fa.metabat_bins_82,PF00276.15,k99_633622_23
final.contigs.fa.metabat_bins_82,PF00276.15,k99_900803_4
final.contigs.fa.metabat_bins_82,PF00276.15,k99_944518_20
final.contigs.fa.metabat_bins_82,PF00276.15,k99_979043_9
final.contigs.fa.metabat_bins_82,PF00276.15,k99_983656_22
final.contigs.fa.metabat_bins_82,PF00338.17,k99_1001426_5
final.contigs.fa.metabat_bins_82,PF00338.17,k99_1195801_2
final.contigs.fa.metabat_bins_82,PF00338.17,k99_1365530_2
final.contigs.fa.metabat_bins_82,PF00338.17,k99_1872908_5
final.contigs.fa.metabat_bins_82,PF00338.17,k99_2034218_2
final.contigs.fa.metabat_bins_82,PF00338.17,k99_2122675_2
final.contigs.fa.metabat_bins_82,PF00338.17,k99_2414107_26
final.contigs.fa.metabat_bins_82,PF00338.17,k99_2701943_24
final.contigs.fa.metabat_bins_82,PF00338.17,k99_3053595_1
final.contigs.fa.metabat_bins_82,PF00338.17,k99_3369839_5
final.contigs.fa.metabat_bins_82,PF00338.17,k99_3439402_14
final.contigs.fa.metabat_bins_82,PF00338.17,k99_3559951_2
final.contigs.fa.metabat_bins_82,PF00338.17,k99_3826014_2
final.contigs.fa.metabat_bins_82,PF00338.17,k99_4061762_3
final.contigs.fa.metabat_bins_82,PF00338.17,k99_4078866_2
final.contigs.fa.metabat_bins_82,PF00338.17,k99_469114_4
final.contigs.fa.metabat_bins_82,PF00338.17,k99_633622_20
final.contigs.fa.metabat_bins_82,PF00338.17,k99_900803_1
final.contigs.fa.metabat_bins_82,PF00338.17,k99_944518_23
final.contigs.fa.metabat_bins_82,PF04560.15,k99_1047990_2
final.contigs.fa.metabat_bins_82,PF04560.15,k99_1073184_2
final.contigs.fa.metabat_bins_82,PF04560.15,k99_1230118_1
final.contigs.fa.metabat_bins_82,PF04560.15,k99_1269041_2
final.contigs.fa.metabat_bins_82,PF04560.15,k99_1305977_1
final.contigs.fa.metabat_bins_82,PF04560.15,k99_1463011_18
final.contigs.fa.metabat_bins_82,PF04560.15,k99_1612272_8
final.contigs.fa.metabat_bins_82,PF04560.15,k99_1651308_2
final.contigs.fa.metabat_bins_82,PF04560.15,k99_167084_3
final.contigs.fa.metabat_bins_82,PF04560.15,k99_1771193_2
final.contigs.fa.metabat_bins_82,PF04560.15,k99_1775559_1
final.contigs.fa.metabat_bins_82,PF04560.15,k99_184694_1
final.contigs.fa.metabat_bins_82,PF04560.15,k99_1900548_2
final.contigs.fa.metabat_bins_82,PF04560.15,k99_2147457_4
final.contigs.fa.metabat_bins_82,PF04560.15,k99_2226586_1
final.contigs.fa.metabat_bins_82,PF04560.15,k99_2417425_5
final.contigs.fa.metabat_bins_82,PF04560.15,k99_2588876_1
final.contigs.fa.metabat_bins_82,PF04560.15,k99_3324146_8
final.contigs.fa.metabat_bins_82,PF04560.15,k99_3439460_1
final.contigs.fa.metabat_bins_82,PF04560.15,k99_3476580_1
final.contigs.fa.metabat_bins_82,PF04560.15,k99_3918503_2
final.contigs.fa.metabat_bins_82,PF04560.15,k99_4561311_4
final.contigs.fa.metabat_bins_82,PF04560.15,k99_52428_1
final.contigs.fa.metabat_bins_82,PF04560.15,k99_562306_1
final.contigs.fa.metabat_bins_82,PF04560.15,k99_59674_1
final.contigs.fa.metabat_bins_82,PF04560.15,k99_758399_2
final.contigs.fa.metabat_bins_82,PF04560.15,k99_844989_2
final.contigs.fa.metabat_bins_82,PF04563.10,k99_1463011_18
final.contigs.fa.metabat_bins_82,PF04563.10,k99_1517769_3
final.contigs.fa.metabat_bins_82,PF04563.10,k99_1612272_8
final.contigs.fa.metabat_bins_82,PF04563.10,k99_162456_3
final.contigs.fa.metabat_bins_82,PF04563.10,k99_1651308_2
final.contigs.fa.metabat_bins_82,PF04563.10,k99_167084_3
final.contigs.fa.metabat_bins_82,PF04563.10,k99_1771193_2
final.contigs.fa.metabat_bins_82,PF04563.10,k99_1900548_2
final.contigs.fa.metabat_bins_82,PF04563.10,k99_2002850_8
final.contigs.fa.metabat_bins_82,PF04563.10,k99_2029896_1
final.contigs.fa.metabat_bins_82,PF04563.10,k99_2147457_4
final.contigs.fa.metabat_bins_82,PF04563.10,k99_2417425_5
final.contigs.fa.metabat_bins_82,PF04563.10,k99_2491873_1
final.contigs.fa.metabat_bins_82,PF04563.10,k99_2960587_5
final.contigs.fa.metabat_bins_82,PF04563.10,k99_3219000_1
final.contigs.fa.metabat_bins_82,PF04563.10,k99_3324146_8
final.contigs.fa.metabat_bins_82,PF04563.10,k99_3439460_1
final.contigs.fa.metabat_bins_82,PF04563.10,k99_3471693_1
final.contigs.fa.metabat_bins_82,PF04563.10,k99_3476580_1
final.contigs.fa.metabat_bins_82,PF04563.10,k99_3828671_8
final.contigs.fa.metabat_bins_82,PF04563.10,k99_3873132_2
final.contigs.fa.metabat_bins_82,PF04563.10,k99_4264885_1
final.contigs.fa.metabat_bins_82,PF04563.10,k99_4481526_12
final.contigs.fa.metabat_bins_82,PF04563.10,k99_4663807_1
final.contigs.fa.metabat_bins_82,PF04563.10,k99_59674_1
final.contigs.fa.metabat_bins_82,PF04563.10,k99_758399_2
final.contigs.fa.metabat_bins_82,PF04563.10,k99_770407_5
final.contigs.fa.metabat_bins_82,PF03947.13,k99_1001426_1
final.contigs.fa.metabat_bins_82,PF03947.13,k99_1195801_6
final.contigs.fa.metabat_bins_82,PF03947.13,k99_127235_6
final.contigs.fa.metabat_bins_82,PF03947.13,k99_1365530_6
final.contigs.fa.metabat_bins_82,PF03947.13,k99_1452107_4
final.contigs.fa.metabat_bins_82,PF03947.13,k99_1872908_1
final.contigs.fa.metabat_bins_82,PF03947.13,k99_2034218_6
final.contigs.fa.metabat_bins_82,PF03947.13,k99_2134837_4
final.contigs.fa.metabat_bins_82,PF03947.13,k99_2414107_22
final.contigs.fa.metabat_bins_82,PF03947.13,k99_2549208_3
final.contigs.fa.metabat_bins_82,PF03947.13,k99_3053595_5
final.contigs.fa.metabat_bins_82,PF03947.13,k99_3423014_1
final.contigs.fa.metabat_bins_82,PF03947.13,k99_3439402_10
final.contigs.fa.metabat_bins_82,PF03947.13,k99_3559951_6
final.contigs.fa.metabat_bins_82,PF03947.13,k99_3826014_6
final.contigs.fa.metabat_bins_82,PF03947.13,k99_3928372_12
final.contigs.fa.metabat_bins_82,PF03947.13,k99_4078866_6
final.contigs.fa.metabat_bins_82,PF03947.13,k99_4432503_6
final.contigs.fa.metabat_bins_82,PF03947.13,k99_4485911_1
final.contigs.fa.metabat_bins_82,PF03947.13,k99_633622_24
final.contigs.fa.metabat_bins_82,PF03947.13,k99_900803_5
final.contigs.fa.metabat_bins_82,PF03947.13,k99_944518_19
final.contigs.fa.metabat_bins_82,PF03947.13,k99_979043_8
final.contigs.fa.metabat_bins_82,PF03947.13,k99_983656_21
final.contigs.fa.metabat_bins_82,PF00181.18,k99_1001426_1
final.contigs.fa.metabat_bins_82,PF00181.18,k99_1195801_6
final.contigs.fa.metabat_bins_82,PF00181.18,k99_127235_6
final.contigs.fa.metabat_bins_82,PF00181.18,k99_1365530_6
final.contigs.fa.metabat_bins_82,PF00181.18,k99_1452107_4
final.contigs.fa.metabat_bins_82,PF00181.18,k99_1872908_1
final.contigs.fa.metabat_bins_82,PF00181.18,k99_2034218_6
final.contigs.fa.metabat_bins_82,PF00181.18,k99_2134837_4
final.contigs.fa.metabat_bins_82,PF00181.18,k99_2414107_22
final.contigs.fa.metabat_bins_82,PF00181.18,k99_2549208_3
final.contigs.fa.metabat_bins_82,PF00181.18,k99_3053595_5
final.contigs.fa.metabat_bins_82,PF00181.18,k99_3439402_10
final.contigs.fa.metabat_bins_82,PF00181.18,k99_3559951_6
final.contigs.fa.metabat_bins_82,PF00181.18,k99_3826014_6
final.contigs.fa.metabat_bins_82,PF00181.18,k99_3928372_12
final.contigs.fa.metabat_bins_82,PF00181.18,k99_4078866_6
final.contigs.fa.metabat_bins_82,PF00181.18,k99_4432503_6
final.contigs.fa.metabat_bins_82,PF00181.18,k99_633622_24
final.contigs.fa.metabat_bins_82,PF00181.18,k99_900803_5
final.contigs.fa.metabat_bins_82,PF00181.18,k99_944518_19
final.contigs.fa.metabat_bins_82,PF00181.18,k99_979043_8
final.contigs.fa.metabat_bins_82,PF00181.18,k99_983656_21
final.contigs.fa.metabat_bins_82,PF11987.3,k99_1048574_1
final.contigs.fa.metabat_bins_82,PF11987.3,k99_1783349_4
final.contigs.fa.metabat_bins_82,PF11987.3,k99_1938715_1
final.contigs.fa.metabat_bins_82,PF11987.3,k99_1964828_3
final.contigs.fa.metabat_bins_82,PF11987.3,k99_2072519_6
final.contigs.fa.metabat_bins_82,PF11987.3,k99_2291053_6
final.contigs.fa.metabat_bins_82,PF11987.3,k99_2740111_4
final.contigs.fa.metabat_bins_82,PF11987.3,k99_2822952_6
final.contigs.fa.metabat_bins_82,PF11987.3,k99_3169332_1
final.contigs.fa.metabat_bins_82,PF11987.3,k99_3204242_2
final.contigs.fa.metabat_bins_82,PF11987.3,k99_3213388_1
final.contigs.fa.metabat_bins_82,PF11987.3,k99_3321089_1
final.contigs.fa.metabat_bins_82,PF11987.3,k99_3325227_1
final.contigs.fa.metabat_bins_82,PF11987.3,k99_3464929_3
final.contigs.fa.metabat_bins_82,PF11987.3,k99_3855593_3
final.contigs.fa.metabat_bins_82,PF11987.3,k99_4058598_4
final.contigs.fa.metabat_bins_82,PF11987.3,k99_4075215_3
final.contigs.fa.metabat_bins_82,PF11987.3,k99_4555294_10
final.contigs.fa.metabat_bins_82,PF11987.3,k99_570602_5
final.contigs.fa.metabat_bins_82,PF11987.3,k99_630021_2
final.contigs.fa.metabat_bins_82,PF11987.3,k99_646487_1
final.contigs.fa.metabat_bins_82,PF11987.3,k99_73493_56
final.contigs.fa.metabat_bins_82,PF11987.3,k99_914151_3
final.contigs.fa.metabat_bins_82,PF11987.3,k99_939200_4
final.contigs.fa.metabat_bins_82,PF13184.1,k99_1048574_2
final.contigs.fa.metabat_bins_82,PF13184.1,k99_1072298_6
final.contigs.fa.metabat_bins_82,PF13184.1,k99_1115147_3
final.contigs.fa.metabat_bins_82,PF13184.1,k99_1125811_2
final.contigs.fa.metabat_bins_82,PF13184.1,k99_1448419_4
final.contigs.fa.metabat_bins_82,PF13184.1,k99_1783349_3
final.contigs.fa.metabat_bins_82,PF13184.1,k99_1964828_2
final.contigs.fa.metabat_bins_82,PF13184.1,k99_2740111_3
final.contigs.fa.metabat_bins_82,PF13184.1,k99_3105267_1
final.contigs.fa.metabat_bins_82,PF13184.1,k99_3204242_1
final.contigs.fa.metabat_bins_82,PF13184.1,k99_3428139_2
final.contigs.fa.metabat_bins_82,PF13184.1,k99_3464929_2
final.contigs.fa.metabat_bins_82,PF13184.1,k99_4010130_7
final.contigs.fa.metabat_bins_82,PF13184.1,k99_4075215_2
final.contigs.fa.metabat_bins_82,PF13184.1,k99_4533990_2
final.contigs.fa.metabat_bins_82,PF13184.1,k99_4666138_4
final.contigs.fa.metabat_bins_82,PF13184.1,k99_630021_1
final.contigs.fa.metabat_bins_82,PF13184.1,k99_98073_3
final.contigs.fa.metabat_bins_82,PF00312.17,k99_1096659_3
final.contigs.fa.metabat_bins_82,PF00312.17,k99_115715_5
final.contigs.fa.metabat_bins_82,PF00312.17,k99_1336882_5
final.contigs.fa.metabat_bins_82,PF00312.17,k99_1538930_1
final.contigs.fa.metabat_bins_82,PF00312.17,k99_1888614_4
final.contigs.fa.metabat_bins_82,PF00312.17,k99_2077037_2
final.contigs.fa.metabat_bins_82,PF00312.17,k99_2243220_3
final.contigs.fa.metabat_bins_82,PF00312.17,k99_2289317_3
final.contigs.fa.metabat_bins_82,PF00312.17,k99_2407137_3
final.contigs.fa.metabat_bins_82,PF00312.17,k99_249748_2
final.contigs.fa.metabat_bins_82,PF00312.17,k99_256028_4
final.contigs.fa.metabat_bins_82,PF00312.17,k99_2740111_10
final.contigs.fa.metabat_bins_82,PF00312.17,k99_2822952_2
final.contigs.fa.metabat_bins_82,PF00312.17,k99_2867176_2
final.contigs.fa.metabat_bins_82,PF00312.17,k99_3029682_6
final.contigs.fa.metabat_bins_82,PF00312.17,k99_3213388_4
final.contigs.fa.metabat_bins_82,PF00312.17,k99_3945086_1
final.contigs.fa.metabat_bins_82,PF00312.17,k99_4118959_2
final.contigs.fa.metabat_bins_82,PF00312.17,k99_4386118_7
final.contigs.fa.metabat_bins_82,PF00312.17,k99_481180_2
final.contigs.fa.metabat_bins_82,PF04561.9,k99_1463011_18
final.contigs.fa.metabat_bins_82,PF04561.9,k99_1517769_3
final.contigs.fa.metabat_bins_82,PF04561.9,k99_1612272_8
final.contigs.fa.metabat_bins_82,PF04561.9,k99_162456_3
final.contigs.fa.metabat_bins_82,PF04561.9,k99_1651308_2
final.contigs.fa.metabat_bins_82,PF04561.9,k99_167084_3
final.contigs.fa.metabat_bins_82,PF04561.9,k99_1771193_2
final.contigs.fa.metabat_bins_82,PF04561.9,k99_1900548_2
final.contigs.fa.metabat_bins_82,PF04561.9,k99_2002850_8
final.contigs.fa.metabat_bins_82,PF04561.9,k99_2029896_1
final.contigs.fa.metabat_bins_82,PF04561.9,k99_2147457_4
final.contigs.fa.metabat_bins_82,PF04561.9,k99_2417425_5
final.contigs.fa.metabat_bins_82,PF04561.9,k99_2491873_1
final.contigs.fa.metabat_bins_82,PF04561.9,k99_2960587_5
final.contigs.fa.metabat_bins_82,PF04561.9,k99_3219000_1
final.contigs.fa.metabat_bins_82,PF04561.9,k99_3324146_8
final.contigs.fa.metabat_bins_82,PF04561.9,k99_3439460_1
final.contigs.fa.metabat_bins_82,PF04561.9,k99_3471693_1
final.contigs.fa.metabat_bins_82,PF04561.9,k99_3476580_1
final.contigs.fa.metabat_bins_82,PF04561.9,k99_3828671_8
final.contigs.fa.metabat_bins_82,PF04561.9,k99_3873132_2
final.contigs.fa.metabat_bins_82,PF04561.9,k99_4264885_1
final.contigs.fa.metabat_bins_82,PF04561.9,k99_4663807_1
final.contigs.fa.metabat_bins_82,PF04561.9,k99_59674_1
final.contigs.fa.metabat_bins_82,PF04561.9,k99_758399_2
final.contigs.fa.metabat_bins_82,PF04561.9,k99_770407_5
final.contigs.fa.metabat_bins_82,PF00281.14,k99_1195801_15
final.contigs.fa.metabat_bins_82,PF00281.14,k99_1217040_2
final.contigs.fa.metabat_bins_82,PF00281.14,k99_1325287_6
final.contigs.fa.metabat_bins_82,PF00281.14,k99_1328884_13
final.contigs.fa.metabat_bins_82,PF00281.14,k99_1365530_15
final.contigs.fa.metabat_bins_82,PF00281.14,k99_1559688_6
final.contigs.fa.metabat_bins_82,PF00281.14,k99_1683113_5
final.contigs.fa.metabat_bins_82,PF00281.14,k99_1817176_6
final.contigs.fa.metabat_bins_82,PF00281.14,k99_1961370_4
final.contigs.fa.metabat_bins_82,PF00281.14,k99_2268600_8
final.contigs.fa.metabat_bins_82,PF00281.14,k99_2410712_6
final.contigs.fa.metabat_bins_82,PF00281.14,k99_2414107_13
final.contigs.fa.metabat_bins_82,PF00281.14,k99_2425496_18
final.contigs.fa.metabat_bins_82,PF00281.14,k99_2554661_4
final.contigs.fa.metabat_bins_82,PF00281.14,k99_2614524_8
final.contigs.fa.metabat_bins_82,PF00281.14,k99_3423014_10
final.contigs.fa.metabat_bins_82,PF00281.14,k99_3429850_8
final.contigs.fa.metabat_bins_82,PF00281.14,k99_3439402_1
final.contigs.fa.metabat_bins_82,PF00281.14,k99_344542_35
final.contigs.fa.metabat_bins_82,PF00281.14,k99_3928372_3
final.contigs.fa.metabat_bins_82,PF00281.14,k99_4477672_7
final.contigs.fa.metabat_bins_82,PF00281.14,k99_4485911_10
final.contigs.fa.metabat_bins_82,PF00281.14,k99_4593340_7
final.contigs.fa.metabat_bins_82,PF00281.14,k99_633622_33
final.contigs.fa.metabat_bins_82,PF00281.14,k99_668725_7
final.contigs.fa.metabat_bins_82,PF00281.14,k99_754336_12
final.contigs.fa.metabat_bins_82,PF00281.14,k99_944518_10
final.contigs.fa.metabat_bins_82,PF00281.14,k99_983656_12
final.contigs.fa.metabat_bins_82,PF00673.16,k99_1195801_15
final.contigs.fa.metabat_bins_82,PF00673.16,k99_1217040_2
final.contigs.fa.metabat_bins_82,PF00673.16,k99_1325287_6
final.contigs.fa.metabat_bins_82,PF00673.16,k99_1328884_13
final.contigs.fa.metabat_bins_82,PF00673.16,k99_1365530_15
final.contigs.fa.metabat_bins_82,PF00673.16,k99_1559688_6
final.contigs.fa.metabat_bins_82,PF00673.16,k99_1683113_5
final.contigs.fa.metabat_bins_82,PF00673.16,k99_1817176_6
final.contigs.fa.metabat_bins_82,PF00673.16,k99_1961370_4
final.contigs.fa.metabat_bins_82,PF00673.16,k99_2032296_8
final.contigs.fa.metabat_bins_82,PF00673.16,k99_2268600_8
final.contigs.fa.metabat_bins_82,PF00673.16,k99_2410712_6
final.contigs.fa.metabat_bins_82,PF00673.16,k99_2414107_13
final.contigs.fa.metabat_bins_82,PF00673.16,k99_2425496_18
final.contigs.fa.metabat_bins_82,PF00673.16,k99_2554661_4
final.contigs.fa.metabat_bins_82,PF00673.16,k99_2614524_8
final.contigs.fa.metabat_bins_82,PF00673.16,k99_3423014_10
final.contigs.fa.metabat_bins_82,PF00673.16,k99_3429850_8
final.contigs.fa.metabat_bins_82,PF00673.16,k99_344542_35
final.contigs.fa.metabat_bins_82,PF00673.16,k99_3928372_3
final.contigs.fa.metabat_bins_82,PF00673.16,k99_4477672_7
final.contigs.fa.metabat_bins_82,PF00673.16,k99_4485911_10
final.contigs.fa.metabat_bins_82,PF00673.16,k99_4593340_7
final.contigs.fa.metabat_bins_82,PF00673.16,k99_633622_33
final.contigs.fa.metabat_bins_82,PF00673.16,k99_668725_7
final.contigs.fa.metabat_bins_82,PF00673.16,k99_754336_12
final.contigs.fa.metabat_bins_82,PF00673.16,k99_944518_10
final.contigs.fa.metabat_bins_82,PF00673.16,k99_983656_12
final.contigs.fa.metabat_bins_82,PF04997.7,k99_1047990_1
final.contigs.fa.metabat_bins_82,PF04997.7,k99_1073184_1
final.contigs.fa.metabat_bins_82,PF04997.7,k99_1269041_1
final.contigs.fa.metabat_bins_82,PF04997.7,k99_1305977_2
final.contigs.fa.metabat_bins_82,PF04997.7,k99_1463011_19
final.contigs.fa.metabat_bins_82,PF04997.7,k99_1612272_9
final.contigs.fa.metabat_bins_82,PF04997.7,k99_167084_4
final.contigs.fa.metabat_bins_82,PF04997.7,k99_1771193_1
final.contigs.fa.metabat_bins_82,PF04997.7,k99_1775559_2
final.contigs.fa.metabat_bins_82,PF04997.7,k99_184694_2
final.contigs.fa.metabat_bins_82,PF04997.7,k99_1900548_1
final.contigs.fa.metabat_bins_82,PF04997.7,k99_1986738_1
final.contigs.fa.metabat_bins_82,PF04997.7,k99_2147457_5
final.contigs.fa.metabat_bins_82,PF04997.7,k99_2226586_2
final.contigs.fa.metabat_bins_82,PF04997.7,k99_2367627_3
final.contigs.fa.metabat_bins_82,PF04997.7,k99_2417425_6
final.contigs.fa.metabat_bins_82,PF04997.7,k99_2588876_2
final.contigs.fa.metabat_bins_82,PF04997.7,k99_2637164_1
final.contigs.fa.metabat_bins_82,PF04997.7,k99_26758_1
final.contigs.fa.metabat_bins_82,PF04997.7,k99_3324146_9
final.contigs.fa.metabat_bins_82,PF04997.7,k99_3476580_2
final.contigs.fa.metabat_bins_82,PF04997.7,k99_4253930_5
